Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
145945,-3.82236372258314,4.0102806407715,-1.6550410711669112,-1.0416764972002195,0.25914031813537636,-2.300350554928789,-0.4986752987331264,2.9565827325837395,4.630084393030936,2.776631167219117,-0.1284902515302784,1.0950772737967642,-0.29506514150043833,2.516012575379241,-0.0676688096378314,-5.569935759453754,1.3397809499254723,2.3748597524064983,4.433938439026459,14.422904564362845,-1.2859503932306122,-10.00035610802985,1.427110756151103,2.3369951726388125,-4.908578766250819,-2.5822757733355286,-2.4813376307403576,-0.2547238483116199,31.198150686174884,0
135881,-1.701077727356068,-2.0658321033054667,-1.165539804511324,-4.409499312929359,-0.6933531860534613,-0.38243699491738914,1.676749926464207,-0.7636768962790601,-3.7899880369982157,0.8794976274871218,-5.561222650039991,0.5667589159306172,-0.5277294227463072,0.4556905459988351,0.5120743008432046,1.514629123784871,-0.6349344335699112,-0.25649295808577843,4.243860496431578,-5.4180047343977895,0.7948065060207192,1.2076788078891805,-2.5887464646251725,0.12730995675723394,-0.33726162941404314,1.1636417331686744,0.3652608531634268,-0.3750839966534846,167.7045463788778,0
105810,0.3509792226138817,0.9553424704183489,0.7021201385374072,-0.5615870192609175,-2.1691701057727175,-0.5953709921050512,0.9829778434279867,0.3211548277627363,-3.085849325910262,-1.911433475071913,-0.25852007492567186,-6.806466156915304,0.3594772672991187,0.4878795604677042,0.621305708847093,3.1833192241829424,-1.7663157268699827,1.6340105471379474,-4.512467778004276,-0.29215881561147183,0.12518695193384785,-2.0141517677367307,3.647130031120949,1.5191489638606037,-3.241075620284386,-2.50199464877625,2.2368535472122772,0.5900264522371904,21.690192780061818,0
118753,0.5149280702682484,4.357545092736355,-2.0625224903177686,2.6238387821302673,-1.1430020586795797,-1.3257455874525235,-1.8219624308222362,-1.7513914312385066,-0.33207498119270057,4.3300282110081145,-0.05755345623727212,-5.483794965045846,-1.0441194754279621,0.6221907248864187,0.05604791154024101,-1.2165387929344895,-0.10795356584879164,-0.04104452130023328,1.0367850620471213,5.840469573198643,1.7870577727455337,-6.741646937576604,2.172880236900461,-0.6325085466731218,-3.7465243227557186,-2.936239781142132,-3.738753762416587,-0.1370443930441961,31.820421606681396,0
125619,0.9988713983846818,2.4289182791682458,-0.4414066512559418,-0.8695674503774143,0.304828530159174,0.23837532590521116,-0.17341432179665636,-2.5653452827536,-1.1361285838033466,-1.877052131883551,-3.5248532086620625,-2.3311353942736783,-0.5549204262085417,2.257225951598636,0.7624175650165016,0.3035683616229078,0.1198925829024862,3.914022867029241,-6.15957554070755,0.5838849239391466,0.2907012576908002,4.53263033689167,2.0783000029248204,-1.1179563681819817,-1.750169903581262,-1.8784647396955845,3.2562757802370763,0.038966364230678195,85.8598099600989,0
139594,-1.3360928029977635,3.9342243174923723,-0.11317788907125403,6.819868500853564,-2.0254883300849835,2.2245004871717624,0.4832250060543721,0.17547806667942512,2.4789102437625616,1.300323975865537,6.1606679137592675,-2.4467339901311913,0.9396925294138889,-2.8372836807088,-1.4441572391388022,3.3450080924748047,0.30342104826823746,0.14922249321935332,-2.255075077748894,2.261185323250461,-0.9483728749049176,0.3032607147431244,1.8889543718720256,1.6567528736806447,-0.3367077959072866,-4.9425582258231735,1.5085536578373686,0.6869512805706318,89.78271160683636,0
46302,0.013022492404980213,-3.980114509024032,2.627792535708976,-0.40011920634179543,-0.27541979045522985,0.266179926788748,-0.5101951069671588,-1.1697149432167198,-5.202862868714864,-2.126219122738898,-8.072924908349403,-3.5382016008578714,-0.7089731648791623,5.378686972413136,1.1558930384295598,1.5924832858893674,0.7794752984276203,3.0722741285634747,-3.9296034616146764,-0.5698762965615242,1.4736171707985042,1.6823644721938678,-2.8250210414761634,-2.1783927449417133,1.3854525318712605,1.0666456333207335,-1.3747496896040161,0.34985211942159267,18.382016941228073,0
21828,3.313439632547399,-0.22043581222862296,2.3732279168945345,2.607793009608515,0.9293051726305676,6.133171758535994,-0.5741865827883506,-1.6929160058704738,3.747519792259268,0.9920797670496746,-10.388202267700036,3.4873290916325406,0.9611718346971864,4.9379405547120685,-0.9764475393197921,-3.353239676703206,-1.397838694483959,-4.172152707310525,-9.554360809579265,15.883525759330615,-0.32713938100959805,-2.1065238733870792,-2.1855199704798505,1.5638882851458955,-5.323315097481061,-1.2406091226024345,-3.9716810245868954,1.1889418279560904,32.338124818733256,0
165441,-2.729114918900221,2.108787185296275,-0.11254405858709515,-0.189523443602311,0.42927189243090835,-4.724891803057842,0.8799772628604661,0.07546379967243355,3.995028852558652,0.8194486234258835,4.348240782538653,-0.407609397557921,-1.6770348379602042,-2.3365997138427574,-0.5263920411845692,2.2202426857472113,1.0167777507005022,0.2452699307840811,10.498274873497435,-3.0187510239874666,-1.0739378077060873,-4.456169106485041,-0.004737271144580335,-1.1726987378775697,2.0751217860907585,-2.5330259806754043,-4.650807798162621,0.920574915927166,8.030772816595716,0
89860,-2.019564765412932,0.07854548306837672,1.3444187840830653,-0.689627583610793,-0.8213421676439907,-2.8668255666138753,-0.017774815973237726,0.012790467782333725,2.939129535574765,1.090939989651687,2.094737468426753,-2.756040744398592,-0.008139744709147585,-1.41940119034884,-1.2364107637667683,-2.087365176593971,-0.312341744564152,0.15247482789923805,5.890677581288488,1.257607292740037,-0.07078945521037072,-8.247352023794521,3.2110374438816986,-0.47507266761010286,-1.0641136145055055,-2.7481911390059466,0.7295457381676986,-0.06798858843045277,90.3873875592107,0
129324,-4.359528985589096,0.9317818819732052,-0.6259583778665136,1.433396880890724,0.39555786711762736,-1.8484292147181591,0.5060709143110144,1.4730418428412897,-0.245179055424105,0.33752100122006523,0.34760966136242405,-0.8205407648597294,0.18507202826472555,1.8013104379307392,0.06550197666616431,-2.2578986886646066,0.3835539226198524,1.6561301384968492,1.6630179239360074,-1.7707788094875574,-1.049255743174637,3.355318241019054,-3.489323219638259,-0.3886768804172532,0.2629583046749062,0.17250553949959047,2.204805407048593,0.10075238673370775,24.817789338426067,0
9902,1.9114959411841093,-1.617881499690604,1.3371956413439734,1.1910295683538097,-1.4341698561106941,-0.19869967720131898,0.4980975450538736,0.920861414639627,-6.348618193608827,0.4851864160805166,1.374568627865945,-1.2726156840000966,1.3834647005434584,1.366105997667896,0.09279851311122221,2.1784780083704787,0.6648198465021355,6.2065496645719795,-3.954414703114143,3.2358628238140685,-0.7502644253717982,3.178668678257813,-0.5938896238068114,0.7599832408495969,0.31950249694199506,2.3148382856610414,0.8466399543137683,1.2881420410677467,57.14555081731495,0
71114,4.251692362433306,2.129623370221581,1.8225995041805314,0.1542013254305774,0.8354737921655188,-1.8886140966529452,-1.2242798018960641,0.09304338482066521,6.423314670701247,1.82356067395462,-2.6078427064015623,0.7332675868306857,0.7836484999295825,3.140301754384065,1.2426344164873604,1.0734298906810422,1.203309184759596,-3.073513275123546,-2.77931523853724,-1.089415167972878,-0.38644981995272665,-0.028037282436556645,-4.450179320233568,-0.5182202723847809,2.3016322434315435,0.2672497706847312,-5.566458156209267,0.3196507785116633,138.4166677366649,0
103813,-1.132282361846454,2.1659540354814415,2.30549459993928,1.1188207306970863,1.7535275649799442,0.48681266155457725,-0.016007250977488657,-0.5124256031003822,-0.25085725381756063,1.6222457023684393,2.9702041367889835,-1.9727915264400115,-0.054411837127036594,-0.6523258859686265,1.221753934166217,0.37596088331799193,0.7472257411424458,-1.5252012875447347,-3.4814298737414004,-2.437990849928781,0.30759052366942535,0.9208882053865067,0.27825616991150026,-0.5406909675260051,-1.3299298403074173,2.0966677053201512,1.465707761590382,0.919920289047866,36.658413507495105,0
138664,-3.169077724093756,2.609750784818454,-1.0633884063597279,0.12825898720446527,-0.6199164377188382,-4.631852068458694,-0.10087727289198847,2.547609047609897,0.07286907578350889,1.8470318949985782,3.7652835458609144,-2.7369788113743807,-0.181414470739991,1.0406963135235834,-0.28281066196783367,-1.3753320892863505,0.8327498376761805,2.1978585338837324,3.1195646795340917,-6.113240003378619,0.6954496202632359,1.632805893841854,-3.2803722902102983,-2.0340393852119463,1.9043911452115916,0.9892969498651283,1.6322182022452978,-0.44826032401735266,22.452799662642605,0
164452,0.6160366640837343,1.2560416456825614,1.5156973980086565,-3.1512490555182096,-1.9359120219669117,-0.16497332753028715,0.051161536634137444,2.6047412216594106,1.0438285687984434,-1.3663245209283348,1.7658156595534775,-0.9445557710599369,-1.141105127954881,0.02188268209422617,1.6019125377451853,2.148146823114299,0.9104935864289961,-0.5872610920158681,-4.1120763655723325,-3.196045248196731,0.9612789026796917,-1.2956971697206705,1.0288523735754551,-0.1477926549207342,0.060657717843976,1.1025502924788373,1.5566736468135924,0.10705571417415764,114.89703166464668,0
27614,-2.286873339201943,-0.004806374078907938,2.5504750018758084,-1.2250496276708174,-1.3441071295742062,-0.5748053979292456,-1.2885879225964516,2.9472892630925926,6.427043499913544,0.5742519050971332,0.7186565061926729,3.3417318100051583,-0.47302245951138494,0.2861420950238577,-0.11709715984967377,-1.758162124388363,1.440339209388851,-2.4111026036952725,2.7267407348270924,5.736340889726655,-0.9707297665932636,-6.012763848989896,-0.5805497783282889,2.3180532653307773,-1.5895575160945472,-0.5498995332234091,-1.2211038149373814,-0.10903743238172639,62.62591508032929,0
91709,-2.595417790788715,-6.345168546584193,0.9178477812029475,0.3349135646646153,-0.9327818954780259,-1.7146537886467965,-0.7541796045447577,-2.3946046850405542,-7.436595868407529,0.009667758928006753,-3.7720714862721048,-1.9737324326644554,-0.07047996211493959,0.23692559413582936,-0.6237945235589284,0.5219710613649915,2.3671400854050826,0.5965953536874689,7.259568608368724,-8.052412750095318,-0.6066697615574503,3.3009910393070188,-4.268886129738814,0.3619127519368548,2.5723483775566836,2.5334422341683522,-0.6760093067729027,-1.7934997258133354,51.82900297092931,0
48985,-0.462912771891118,3.7634475916914276,0.8599849489398987,-1.232650614146619,-0.7364380385152192,2.248332403155195,-0.3605076890763596,-4.758952943955047,1.3559697164290012,0.12379217268385911,-5.338326861406169,1.7019614104135967,-1.1047665992456337,1.8241038492813149,-0.08959311736548456,-4.307607733566161,-1.1063520766356887,1.4161685251413436,-2.9404514695237594,-1.2532929002747442,-0.7540041396366152,1.6019391879973364,-1.3777354388395588,0.23044486545964002,1.7758091122464779,0.15798228973876516,-0.6330933276137711,-2.0900260479846158,33.60314257868314,0
13065,-0.1947171523396376,-1.3495305394434371,0.08015187732894369,1.5511122492275677,-0.7531502678387381,2.2725337929863683,0.32198798366989817,-2.3028002975527193,-3.6683824491764536,0.3485714694119688,-3.2033357733082233,0.35733735071630135,-0.2809285768996993,1.3536994704659282,-0.3612697779213947,-0.5283329033544018,-1.148308299678843,4.644548213001409,-1.3961232444004954,1.5388899443752106,-1.3903745327510346,2.620774050061183,-0.8186482853647008,-0.7879296763429599,2.2793968783096656,-0.3209619526485732,1.2099378732534714,0.19774787853998446,72.04088397260674,0
73003,-0.33278243948163244,4.043791962588454,-1.4256017932642857,1.5386983556810394,-0.197552828935592,-4.9824875909876125,0.29720593676418744,1.247105954674443,1.5770848184873392,0.3966000747830133,1.849216758208775,-2.7094855812080034,0.18591946079611482,2.803941472922721,0.4982339997646495,-2.5820706689662227,0.17460256014087053,1.5855926065115833,1.4273723811481842,-0.002895562303850844,0.009288734325401022,0.02969678717797391,-3.0525523825310863,-0.3394623446477347,0.8795458603208186,0.09404010842488897,-4.365606623588869,-0.23484138918337483,243.77448260839887,0
141729,-0.5691413198989161,1.7135148661169173,-0.20565104112589028,2.6346695157905957,0.05569239462533685,-0.698133845761964,0.012015243187057122,2.068439198559666,4.011956494835623,1.6106838937260295,1.86773725246087,-0.7185493782367635,-1.1818998289669853,0.9971884007618117,-1.0190415154461139,-0.11075714481279952,0.07648456789102212,-3.1800634196351103,-1.0982564147885876,1.1984012679444955,0.7301786711073656,-0.5302865914138677,-1.590877640214416,0.9749705738388227,-0.7102411283455293,-0.49717615363033263,-0.9876808597021011,-0.2561276744996451,33.46255886149268,0
101977,-0.6160098120636466,-0.35795095556873924,1.1762718149128293,-0.08830652523959526,1.198271307141634,-0.9950538790383654,-0.6736433739406001,-0.37226279907763293,-0.3560554669102334,1.509014586357396,-3.088678181931607,-3.1848353586119496,-0.22112436330015275,2.315235775457304,-0.17092576864604153,1.0239686530571173,0.33291898499492967,-3.587919108842102,-2.1879082219069375,-3.294383306247727,1.0598560915432849,1.4130364511529894,-2.087761766364672,-1.1873693281670792,-2.3156355106271453,1.5549476934683781,0.0004919641271999842,-0.08891973942986005,153.97261747606953,0
19942,0.9750401592653126,-2.979559094562071,3.134076485697177,-6.523833926712991,0.3319913514875955,2.353174109673059,0.36299192533392904,-1.6396987264689784,-2.551116037665664,-5.344688723954859,-8.86420718094087,3.9772413935633093,0.42220382482509355,3.369455777018,-0.3157524128511629,-0.35486155547734843,0.487927246729908,2.318951437977863,-5.338326647270022,-6.4053157283100655,2.445903402559946,5.850140597341991,-3.52617809757447,-0.1443420368435113,4.011348200362645,3.7049914094102805,1.0620593970414551,0.2938503958028602,36.984498365815924,0
90633,-1.0328402052031453,4.049941068609806,-1.168164177314602,4.666869734862034,-0.5022790525674604,0.7765419720075653,-1.0282850256333533,2.2657675179313186,2.291026402474374,3.53715162372743,6.4032683255065175,0.840604861993238,-0.415858582172913,-0.8529166769182666,-0.35866991282407507,0.9093672833986679,0.44247950264320757,-0.6596474839427788,-2.8034924075656313,5.976535754725027,1.2762592664143735,2.000278938610419,0.1369591282939675,0.9407632249302387,-2.923695905637654,0.01786128347083915,0.7246042907940677,0.23992769584235943,177.78400663755374,0
159086,1.2434930199304377,0.0768142441568308,1.122813520811131,-2.4446221607877843,-3.074469018566708,-2.6813677152568682,-0.5695445843753179,-1.814222705573103,-0.05700681394297352,3.4322926911073592,-5.776420515530614,-3.699472730145705,-1.2217497274691742,2.8098397448815664,1.2621321874062295,-1.8578653553537317,1.1101737891200036,-0.17667204852758478,1.6532235059354938,-4.058128609362067,-1.6199515095958614,-3.8547789694497765,-2.716822124249219,0.25985373429605046,0.8529226277806121,0.0441792549620601,-1.3466487897933803,1.5292885014340347,135.8849581494105,0
82214,2.558186551706259,-4.1752684666782685,4.880066315964186,-1.841118788454141,-0.5173285086701362,1.9326051503558577,0.9326771021941795,-3.4639093528487725,1.7552824596821706,0.32160927269024087,-11.73788665047205,-0.2585995104212421,0.7496211665454564,4.672977111927631,-0.17563370874669856,-5.249495668377092,-0.25908109537641094,-3.410927205075328,-3.8222764833402523,6.3286554906564305,-1.447542260060106,-5.675117680192128,-1.0309027545445388,-1.1810091788029138,-2.7369681022811223,0.5028719206377998,-1.8196547670376648,1.885957390059794,114.47145552647315,0
168559,-0.08158579300032687,-0.49825336133134335,1.1563992389589748,2.5388832418190312,-0.6752344051302521,2.1810321596627182,-0.31962925352904664,-1.8522653456593137,3.8404516127085895,1.82844676140934,-2.778226990746456,0.8020351593778126,0.9320637920426388,1.2204295186421295,1.2801193774897266,-0.8108038678407326,-0.7640796510739585,-2.4500235590526325,-2.154358669821304,4.756356099670858,-0.3038306221000145,-0.43591212566492776,0.7480870183852042,0.5706554734414032,-1.6488975236192438,-1.512224172221678,0.7483767202762497,-1.0813578841648621,121.30641611073624,0
142617,-6.154378711424628,-0.43329322693896644,0.3640773718461726,1.4416670120748036,1.4234141328965357,1.066381716570038,-0.29866225804677976,-1.903527694216987,-7.487396326580928,1.7428218062260044,0.12983795547051746,-1.4982742464873473,-0.6827733145696987,-1.706053504671448,0.40692194356479006,0.20484844303091476,0.5609117692629337,0.923832611659496,5.860420254277629,-4.717083037929242,-0.8263211835846688,0.7248098208154117,-3.1254033675397612,-1.5094147500494857,0.4228009337767479,2.133345592097996,-1.251261939653411,-0.6229948594156414,9.331156678449958,0
156829,2.098108935805458,-0.7330218626976099,-0.5589082731426385,-1.0963613204714286,-1.2782500613509449,0.0094899078996048,0.06977731518986602,-5.910771198323758,-0.36669265377269017,2.438407254735684,-12.025195172078444,-0.1718529909030344,2.284806476414627,5.678866405007463,-0.48094268138365104,-2.4709844386328443,-1.2565821580916725,0.23886249222907074,-1.5100437019545496,-0.39183988832147637,-0.7667801991927786,3.491118363186789,-3.3684895684900087,-1.2949924207730907,0.5909585820506036,0.657344951631867,-2.520279380855524,0.4854507926470158,18.8015338281084,0
101025,-0.28622164317192145,0.7588187589471883,1.4747977204321567,1.1805131449127808,0.41788668580077726,-2.2264877590645518,0.08063059144350465,-2.1496324706630014,3.635148373626326,-0.29206670307794025,0.6174608467118149,0.5936965353701553,-0.005638549763218304,0.1433462674480881,0.62673175084965,-0.38744248041889373,1.172793565670799,0.3455258461410897,3.2784370482785095,2.5263929986132676,0.4127284641131937,-1.0508944252361476,0.7879447428262285,-0.6011988212316353,0.1261946287836233,-1.2194255134902907,-3.2950600997355077,1.0526782216354267,218.6797960202266,0
162576,-0.7181619815336575,0.2425916850456078,2.1510501678185534,0.5181414319801207,0.06826403625713864,0.49844860268426383,-1.279773381133809,2.940808264212081,2.403506142258114,0.5270190024388439,-1.9482840434823132,-0.39200062182675277,1.0001306851754477,2.2693900988232096,-3.248680306990957,-2.089806284937321,0.9274705591598297,-1.9528594772638919,-2.4648657312753097,5.473721690270225,-1.8827785078105723,-4.429079997702272,-2.4602604961896217,0.8545194385799822,-2.30588121586897,-0.580628234980008,-1.0210530340474127,0.8476798170137367,86.92153690030877,0
91298,-0.6209623144732264,1.2989211901240196,0.8174924109376888,-3.7395309231532075,-0.01800667178601633,-0.7690315917144215,1.7233303999355618,2.8421710182711872,-5.309994354027632,-3.6944934015771365,4.860256797271364,-3.699237178959179,-1.8094764084818609,-2.804840215768532,-0.58581781632154,3.304315727227321,-0.7826695762693002,2.7017109554502854,-1.2689078028257434,-4.948554033699379,-0.5010207907374302,-2.911197501391316,2.8472327940582316,-1.2074708774695437,-0.30240321718428587,0.5487784318716412,1.3333890477772585,1.2878521331633221,475.342773825507,0
132037,-1.5383575137529468,0.5381663954603364,0.6980024892249526,-0.4204366708806654,-0.11105662922751545,0.15165350347521322,0.2252335595117372,-0.05851396316790847,-2.177340643128521,1.7089893245729173,-1.6070270304578822,-0.3207861089434104,0.35424071230499954,1.3625485771481551,0.008868126057128419,-0.1525443112858207,-0.04393703224739723,-0.6039208738232404,-0.5011581001043536,-2.204896226959881,-1.0126616131715154,1.2422306497740219,-3.2063260323902227,-2.109099337670669,-0.09975787141088621,2.6476835487020844,-1.1297021116340895,1.0698874188893388,6.202028099156323,0
132867,-5.767117685694654,-3.039875289314815,1.1164939998448817,-0.5092012077315742,1.0657607548743995,0.5137340529345256,-1.076605327368561,2.8994874668370154,-10.981587404753515,-4.560546477061876,5.662546842228455,-3.0292582593432757,-0.7444276914784965,-4.478741072070889,-1.4185901595596064,4.180920484259131,-1.498123971301136,2.645984887433035,4.083989126720109,-8.648789167948365,0.9070649526153853,1.4520618158016785,-0.7582471327407629,0.8016227306804924,1.0783876902621499,2.004855275823917,2.145170832173875,-0.872282880982131,35.37182628460473,0
142594,0.06215282802123623,1.033657804394701,0.22234598602908484,2.024272355047781,0.38685269079052514,-1.4221671756572292,1.0298849723664738,-2.8746332405367765,2.4066020949788265,2.3771524533611728,-3.45867145373438,-4.501849963184773,-0.5087527635523413,2.89983870115676,0.8983636437979993,-0.3231091599901943,-0.02038645509463145,-2.13992367457277,-2.4401064660089147,-2.3365009039709443,-2.3428310077454695,1.7456122749642213,-0.02418592923574081,-0.5136777107425877,-1.2911693616054873,-1.2025548246182343,1.249501953212739,0.7433185953696033,64.2699029554074,0
124967,-0.7944659224068638,-2.1882435268668,2.3278532920074566,1.1782236007891322,-1.3325112389107128,-0.27215209642687843,-0.43815812355504363,-1.432830667517117,-5.228866871780713,-0.785223693970392,-2.9062923653018173,-3.5658237924744918,-2.295012890677601,2.4919684457780154,2.2509804091392334,0.8329908639032688,-0.9200994500450455,3.5243155184159973,-2.2007791870129956,-0.4750380166443713,1.4211861744611671,2.0172915704796077,-1.2835302705218568,-1.4704658920389044,0.3508816737400602,0.9528162479653687,0.28578419787174925,-1.7949428910728737,136.1186958941835,0
28973,-3.2292661016722723,-1.369551573272017,2.897747498718801,2.7018491864579914,0.8918501065681572,4.200256048433529,-1.8213011974920248,0.24935989994335517,-0.47306356249636516,-1.2002111468566707,-2.3706992531439335,-0.23196641349482128,0.34070299872517273,-0.5179430438336015,-0.3805830376499517,-1.046682559300071,1.4224840472054667,-0.26371753304369383,-1.5886594628534443,4.476623703727018,0.5569399810536886,-2.5378385101864773,-0.8348815330817704,-0.259417811312905,-1.6464960458956543,-3.188748975507745,2.3410963206784428,-0.31667575530926,31.174623701482357,0
56563,1.8354534941762095,1.4400546870960755,0.525767519099799,3.5698372434663113,-0.6219313019724192,-2.4385809504467852,-0.12395097347964922,2.7371522991058637,2.3528305671981125,0.12207261746130116,3.94627685186051,-1.9241261286417384,-0.641576129184214,2.088373416564851,1.129014815188711,1.5327337051865482,0.03083079367202451,-1.3381843574373962,-4.686507725890607,-4.236651655523559,0.9387286917048835,5.465125598335989,-3.8882893386744577,-0.8820779658500271,2.622178892860929,1.7815143271141505,-0.8386418820858915,0.23379633258932897,156.95261644604773,0
129194,-1.1190688037633245,-0.6860558681605617,-1.9852365228804092,-1.9954893566764593,1.7601251538333875,5.0337568606270375,-1.1513003895540455,-0.5682105818384271,-10.526866326811144,-4.82466242689803,-5.646454653865165,0.028006984329603357,-0.3450738034559227,1.3832807603312511,0.3649495628142044,2.9506643200671956,-0.06225587558902089,3.344875754825972,-5.3821599029154825,-2.841052472669863,1.2546828600320874,5.622417273881601,-2.082969548624157,-2.7551941577467782,1.0793594206258406,1.9462375193758557,-1.1218519993769878,1.6330756399755535,120.20669057919193,0
